tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
11;0d9c9c8a-6dde-4ba8-ae1e-4ea037814d01;MT;;;;;;;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_e9dcab2125fa1b788b264647b489d973e8d4f16e557a48f2045d0ccdc9f58739;Planning and Priorities Co-ordination Division (PPCD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;a98b544b-7cec-4eb2-9b27-c90e79e9f5f6;MT;;;;;;;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;UTILITIES;ELECTRICITY;EU_body_58fb8b4ccb40b6a43697ebb60ebf3638b1d02461856a345ee64dc6b4b1c2d3d6;Enemalta Corporation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;065967eb-29a4-42c8-9555-9ffce7122c3f;MT;;;;;;;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;UTILITIES;ELECTRICITY;EU_body_fd244cd3566962d96dc4ea1416c7dc6017a6ca5d674d6a5a343c47d9d41ca479;Enemalta Corporation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;065a9060-d762-4f80-9ecc-dd820fa804cd;MT;Tender for the provision of skips and collection of waste at St. Vincent de Paule Residence and Homes for the Elderly;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;90512000;90512000;;2012;EN;;;;;2013/02/12;;;;;36;1080;no;no;no;;;;no;no;no;no;;;;;;;;;;;35;;46;24;;1;;;1;2;2012-12-22;2012-12-22;2014-03-06;2014-03-06;http://ted.europa.eu/udl?uri=TED:NOTICE:077408-2014:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH,OTHER;EU_body_65a0f666369f87c1697875dc431a303937deb3ea5cbb221ec5446b94a729f357;Elderly and Community Care Department;;Santa Venera;MT;SVR 1012;1;;;AWARDED;;;;;;;;;;8;;;;;;;;1;yes;no;;138267;EUR;;;138267;1;EU_body_e853157700ea47cf6cb5e80426f3d6a386e3124a7a82e34337c99718fef683ed;Mr Saviour Mifsud;;Zebbug;MT;
15;6553f96f-36cc-48d4-90e6-6de8ab24c27a;MT;Supply and Delivery of Soil Analysis Kits.;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;90732600;90732600,38550000,03100000,24450000;;2012;EN;;;;;2012/10/25;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;110873;EUR;;;110873;324;23;23;23;;1;;;1;2;2012-09-13;2012-09-13;2013-03-01;2013-03-01;http://ted.europa.eu/udl?uri=TED:NOTICE:067936-2013:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_681b91645d904fb1529acc53bb97fc9333d376ec736f81fa8f91486de7b8c97c;Ministry for Resources and Rural Affairs;MT001;Floriana;MT;FRN 1700;1;CT 3074/2012;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;110873;EUR;;;110873;1;EU_body_89eb725f42a020ca3a3776e82382f6ba4afcfa5c41cb2070ac95fd611e377fc0;Ortis Limited;MT;NAXXAR [In-Naxxar];MT;NXR 4142
16;3cf969fe-c39a-46d1-b23b-650649062a65;MT;Service tender for a feasibility study and cost-benefit analysis for connecting Malta to the European gas network.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;71621000;71621000;;2012;EN;;;;;2013/02/12;;;;;;;yes;no;no;;;;no;no;no;yes;;;;;;179661;EUR;;;179661;558;23;23;23;;1;;;1;2;2012-12-22;2012-12-22;2013-10-17;2013-10-17;http://ted.europa.eu/udl?uri=TED:NOTICE:350318-2013:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_681b91645d904fb1529acc53bb97fc9333d376ec736f81fa8f91486de7b8c97c;Ministry for Resources and Rural Affairs;MT001;Floriana;MT;FRN 1700;1;CT 3131/2012;;AWARDED;;;;;;;;;;10;;;;;;;;1;yes;no;;179661;EUR;;;179661;1;EU_body_ac6f67089d5593aa454435512faac3db2c74bbfeecba7745566f14aa93e90eb5;DSG Consultant Ltd;;Gzira;MT;
17;eff4fc1b-a3e6-4594-9418-22e100c92725;MT;;;;;;;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_b202678b7ebf08feb8f3ace18113d8ba5e676e713c3a6b444fb7ab41ce137af3;WasteServ Malta Ltd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;a268b1a1-de82-41de-a534-eda22f94993a;MT;;;;;;;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_97cd383c12cee678ef9ed3733a4299bb36ad5f05846ea62cfb550fc86b74ded4;WasteServ Malta Ltd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;611e934a-418f-4322-b5c5-b0093cbcfc04;MT;Analysis of pathological samples sent abroad.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;71620000;71620000;;2012;EN;;;;;2012/06/14;;;;;36;1080;no;no;no;;;;no;no;yes;no;;;;;;783135;EUR;;;783135;159;;;;;1;;;1;2;2012-04-19;2012-04-19;2012-10-09;2012-10-09;http://ted.europa.eu/udl?uri=TED:NOTICE:318568-2012:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_1a4589ef0325a1ed9cf1449803c656ccfb651762e1b36fccb5294d5062c38bb4;Central Procurement and Supplies Unit;MT001;Gwardamangia;MT;PTA 1010;1;CT 2068/2012.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;783135;EUR;;;783135;1;EU_body_05263cb524526413e5c6538c973adaed282c289aec3bcc76fda007bf5bf45e39;Bioscientia GmbH;;Qormi;DE;QRM 3100
20;496ccdca-dba7-4078-bc07-19ee1c08e7f3;MT;Goserelin 10.8mg inections.;;SUPPLIES;OPEN;pt_open;33652200;33652200;;2012;EN;;;;;2012/04/17;;;;;12;360;no;no;no;;;;no;no;yes;no;;;;;;;;;;;227;;;;;1;;;1;2;2012-02-16;2012-02-16;2012-10-11;2012-10-11;http://ted.europa.eu/udl?uri=TED:NOTICE:321860-2012:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;0;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_1a4589ef0325a1ed9cf1449803c656ccfb651762e1b36fccb5294d5062c38bb4;Central Procurement and Supplies Unit;MT001;Gwardamangia;MT;PTA 1010;1;CT 2192/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;;;;;;1;EU_body_866b00e5109f3d9729e279769907b446f77daf3f70db92df38e05214f59ed166;Associated Drug Co Ltd;MT001;Mriehel;MT;BKR 3000
21;26e512a0-7009-417e-ab99-0ede14795b57;MT;Provision of Consultancy Services for drafting Malta's Partnership Contract/Agreement (for all CSF funds) and (Cohesion Policy) Operational Programme/s.;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;79419000;79419000;;2012;EN;;;;;2012/09/04;;;;;;294;yes;no;no;;;;no;no;yes;no;;;;;;66000;EUR;;;66000;332;23;4;23;;1;;;1;2;2012-07-24;2012-07-24;2012-11-09;2012-11-09;http://ted.europa.eu/udl?uri=TED:NOTICE:355974-2012:TEXT:EN:HTML;100;100;100;100;50;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_4396f9c6e3ca4b0040704b96c4d013eb44eb2f0c3733d5c982b25a0ff4d6c352;Office of the Permanent Secretary (EU Funds);;Valletta;MT;VLT 2000;1;CT 3072/2012.;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;66000;EUR;;;66000;1;EU_body_5642a91439c563bd4a0678e88a624a5a89ed67e98e39683a58943960d32b3942;EMCS-DSG Consult Consortium;MT001;Msida;MT;MSD 1751
22;2b48f670-ddfd-4f8a-ac2a-2b496c80728d;MT;Erlotinib 150mg tablets/capsules.;;SUPPLIES;OPEN;pt_open;33652100;33652100;;2012;EN;;;;;2012/05/10;;;;;12;360;no;no;no;;;;no;no;yes;no;;;;;;;;;;;47;;;;;1;;;1;1;2012-03-15;2012-03-15;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_1a4589ef0325a1ed9cf1449803c656ccfb651762e1b36fccb5294d5062c38bb4;Central Procurement and Supplies Unit;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
